WO #,Client,Status,Status_Category,State,Category,Order Type,Priority,DNE,Vendor NTE,Grand Total,Labor Amt,Material Amt,Vendor Invoice Total,Vendor_Code,Vendor,NTE_Category,Invoice_Date,Has_Vendor_Invoice,Revenue_Match,Cost_Match,Profit_Margin,Manager
100184,Client A,Invoiced,1_Completed_Paid,IL,Fences and Gates,Fence and Gates General,Regular,65939.74,52000.00,65939.74,48000.00,17939.74,52000.00,Vendor 020,Vendor 020,Over NTE,9/30/2025,YES,Match,Match,13939.74,Manager 03
100920,Client A,Invoiced,1_Completed_Paid,TX,Handyman,Handyman General,Normal - 30 days ,717.16,546.00,717.16,467.50,150.00,546.00,Vendor 022,Vendor 022,Under NTE,9/30/2025,YES,Match,Match,171.16,Manager 03
101647,Client A,Invoiced,1_Completed_Paid,IL,Fences and Gates,Replacement,Normal - 30 days ,7600.00,6030.00,7600.00,5200.00,1900.00,6030.00,Vendor 012,Vendor 012,Over NTE,9/30/2025,YES,Match,Match,1570.00,Manager 10
101743,Client A,Invoiced,1_Completed_Paid,TX,HVAC,HVAC Repairs,Normal - 30 days ,1401.57,990.00,1401.57,840.00,359.75,990.00,Vendor 091,Vendor 091,Over NTE,9/30/2025,YES,Match,Match,411.57,Manager 10
101610,Client A,Invoiced,1_Completed_Paid,TX,Handyman,Handyman General,Normal - 30 days ,7777.76,5500.00,7777.76,4800.00,2340.00,5500.00,Vendor 020,Vendor 020,Over NTE,9/30/2025,YES,Match,Match,2277.76,Manager 10
101938,Client A,Invoiced,1_Completed_Paid,TX,"Doors, Frames & Hardware",Door Closers ,Normal - 30 days ,273.33,199.21,273.33,127.50,40.00,199.21,Vendor 015,Vendor 015,Under NTE,10/8/2025,YES,Match,Match,74.12,Manager 10
101948,Client A,Complete No Charge,1_Completed_Paid,TX,Plumbing,Backflow Inspection,Normal - 30 days ,0.00,194.00,0.00,0.00,0.00,194.00,Vendor 023,Vendor 023,Under NTE,,YES,Match,Match,-194.00,Manager 10
101626,Client A,Invoiced,1_Completed_Paid,TX,Handyman,Handyman General,Normal - 30 days ,497.95,300.00,497.95,240.00,140.00,300.00,Vendor 020,Vendor 020,Under NTE,10/8/2025,YES,Match,Match,197.95,Manager 10
101822,Client A,Invoiced,1_Completed_Paid,TX,HVAC,HVAC Repairs,Normal - 30 days ,4676.40,3570.00,4676.40,1840.00,2350.00,3570.00,Vendor 008,Vendor 008,Over NTE,9/30/2025,YES,Match,Match,1106.40,Manager 10
101232,Client A,Invoiced,1_Completed_Paid,MN,Bowling Alley,Bowling Alley General Repairs,Urgent - 24-48 hours,4117.75,3450.80,4117.75,2775.00,706.28,3450.80,Vendor 145,Vendor 145,Over NTE,10/31/2025,YES,Match,Match,666.95,Manager 10
101549,Client A,Invoiced,1_Completed_Paid,TX,"Doors, Frames & Hardware",Door Closers ,Urgent - 24-48 hours,207.84,152.00,207.84,95.00,52.00,152.00,Vendor 022,Vendor 022,Under NTE,9/30/2025,YES,Match,Match,55.84,Manager 10
101371,Client A,Invoiced,1_Completed_Paid,TX,HVAC,HVAC General,Normal - 30 days ,1026.37,838.67,1026.37,573.75,275.40,838.67,Vendor 091,Vendor 091,Over NTE,9/30/2025,YES,Match,Match,187.70,Manager 10
101841,Client A,Invoiced,1_Completed_Paid,TX,Plumbing,Water Heater Repairs,Urgent - 24-48 hours,1677.88,1125.00,1677.88,875.00,425.00,1125.00,Vendor 139,Vendor 139,Over NTE,9/30/2025,YES,Match,Match,552.88,Manager 10
101690,Client A,Invoiced,1_Completed_Paid,NJ,Splash Pads,Splash Pad Winterization,Normal - 30 days ,1015.00,810.35,1015.00,1015.00,0.00,810.35,Vendor 010,Vendor 010,Over NTE,9/30/2025,YES,Match,Match,204.65,Manager 10
101971,Client A,Invoiced,1_Completed_Paid,IL,Handyman,Handyman General,Normal - 30 days ,0.00,196.88,196.88,196.88,0.00,196.88,Vendor 012,Vendor 012,Under NTE,10/15/2025,YES,Different,Match,0.00,Manager 07
101972,Client A,Invoiced,1_Completed_Paid,IL,Handyman,Handyman General,Normal - 30 days ,196.88,196.88,196.88,196.88,0.00,196.88,Vendor 012,Vendor 012,Under NTE,10/15/2025,YES,Match,Match,0.00,Manager 07
101973,Client A,Invoiced,1_Completed_Paid,IL,Handyman,Handyman General,Normal - 30 days ,196.88,196.88,196.88,196.88,0.00,196.88,Vendor 012,Vendor 012,Under NTE,10/15/2025,YES,Match,Match,0.00,Manager 07
101974,Client A,Invoiced,1_Completed_Paid,IL,Handyman,Handyman General,Normal - 30 days ,196.88,196.88,196.88,196.88,0.00,196.88,Vendor 012,Vendor 012,Under NTE,10/15/2025,YES,Match,Match,0.00,Manager 07
102112,Client B,Invoiced,1_Completed_Paid,OK,"Glass, Windows, and Mirrors",Storefront Windows,Priority 1 - 4 hours,8755.00,8000.00,8755.00,6375.00,1890.00,8000.00,Vendor 020,Vendor 020,Over NTE,11/28/2025,YES,Match,Match,755.00,Manager 09
102717,Client B,Invoiced,1_Completed_Paid,KY,Applicances,Coke Machines,Priority 4 - 30 days,890.10,665.10,890.10,380.00,270.10,665.10,Vendor 040,Vendor 040,Under NTE,11/28/2025,YES,Match,Match,225.00,Manager 09
102861,Client B,Invoiced,1_Completed_Paid,KY,Electrician,Lighting General,Priority 4 - 30 days,418.00,315.00,418.00,240.00,98.00,315.00,Vendor 040,Vendor 040,Under NTE,11/28/2025,YES,Match,Match,103.00,Manager 09
100987,Client A,Invoiced,1_Completed_Paid,IL,Playground Repairs,Playground Equipment,Normal - 30 days ,1034.79,830.74,1034.79,400.00,578.24,910.74,Vendor 068,Vendor 068,Over NTE,9/30/2025,YES,Match,Different,124.05,Manager 03
102789,Client B,Invoiced,1_Completed_Paid,KY,Applicances,Coke Machines,Priority 4 - 30 days,1026.00,813.50,1026.00,332.50,448.50,813.50,Vendor 040,Vendor 040,Over NTE,11/28/2025,YES,Match,Match,212.50,Manager 09
101744,Client A,Invoiced,1_Completed_Paid,TX,HVAC,HVAC Repairs,Normal - 30 days ,2124.95,1591.00,2124.95,810.00,1054.00,1591.00,Vendor 091,Vendor 091,Over NTE,10/30/2025,YES,Match,Match,533.95,Manager 10
102855,Client B,Invoiced,1_Completed_Paid,MO,Plumbing,Floor Drains,Priority 1 - 4 hours,1540.00,1220.00,1540.00,997.50,100.00,1220.00,Vendor 062,Vendor 062,Over NTE,12/1/2025,YES,Match,Match,320.00,Manager 09
102650,Client B,Invoiced,1_Completed_Paid,CA,Electrician,Canopy Lights,Priority 1 - 4 hours,2073.96,1484.70,2073.96,693.00,332.96,1484.70,Vendor 060,Vendor 060,Over NTE,11/28/2025,YES,Match,Match,589.26,Manager 06
102666,Client B,Invoiced,1_Completed_Paid,CA,Electrician,Exterior Lighting,Priority 2 - 24 hours,2123.41,1536.70,2123.41,693.00,392.41,1536.70,Vendor 060,Vendor 060,Over NTE,11/28/2025,YES,Match,Match,586.71,Manager 06
102854,Client B,Invoiced,1_Completed_Paid,KY,Electrician,Bulb Replacement,Priority 4 - 30 days,585.40,441.80,585.40,320.00,185.40,441.80,Vendor 040,Vendor 040,Under NTE,11/28/2025,YES,Match,Match,143.60,Manager 09
102056,Client B,Invoiced,1_Completed_Paid,IN,Applicances,Ice Machines,Priority 3 - 48 hours,3264.85,2879.85,3264.85,855.00,2019.85,2879.85,Vendor 040,Vendor 040,Over NTE,11/28/2025,YES,Match,Match,385.00,Manager 09
102729,Client B,Invoiced,1_Completed_Paid,CA,Roofing,Roof Repairs,Priority 1 - 4 hours,3180.50,2535.50,3180.50,1620.00,1255.50,2535.50,Vendor 060,Vendor 060,Over NTE,11/28/2025,YES,Match,Match,645.00,Manager 06
102886,Client B,Invoiced,1_Completed_Paid,OK,Plumbing,Floor Drains,Priority 1 - 4 hours,526.00,413.57,526.00,332.50,23.50,413.57,Vendor 043,Vendor 043,Under NTE,12/2/2025,YES,Match,Match,112.43,Manager 09
102425,Client B,Invoiced,1_Completed_Paid,FL,Misc Site Work,Interior Misc Site Work,Priority 1 - 4 hours,5250.00,4000.00,5250.00,5250.00,0.00,4000.00,Vendor 086,Vendor 086,Over NTE,11/30/2025,YES,Match,Match,1250.00,Manager 08
102685,Client B,Invoiced,1_Completed_Paid,CA,Misc Site Work,Exterior Site Work,Priority 2 - 24 hours,1158.08,868.00,1158.08,680.00,108.08,868.00,Vendor 060,Vendor 060,Over NTE,12/3/2025,YES,Match,Match,290.08,Manager 06
102682,Client B,Invoiced,1_Completed_Paid,TX,Parking Lot,Parking Lot General Repairs,Priority 2 - 24 hours,2722.49,1600.00,2722.49,1400.00,500.00,1600.00,Vendor 058,Vendor 058,Over NTE,11/28/2025,YES,Match,Match,1122.49,Manager 06
102858,Client B,Invoiced,1_Completed_Paid,KY,Electrician,Electrical Misc,Priority 4 - 30 days,222.00,165.00,222.00,120.00,22.00,165.00,Vendor 040,Vendor 040,Under NTE,12/10/2025,YES,Match,Match,57.00,Manager 09
102859,Client B,Invoiced,1_Completed_Paid,KY,Electrician,Bulb Replacement,Priority 4 - 30 days,541.50,449.50,541.50,280.00,181.50,449.50,Vendor 062,Vendor 062,Under NTE,11/30/2025,YES,Match,Match,92.00,Manager 09
102461,Client B,Invoiced,1_Completed_Paid,CA,"Doors, Frames & Hardware",General Door Repairs,Priority 1 - 4 hours,1402.50,1109.11,1402.50,594.00,660.00,1109.11,Vendor 065,Vendor 065,Over NTE,11/28/2025,YES,Match,Match,293.39,Manager 06
101935,Client A,Invoiced,1_Completed_Paid,TX,"Doors, Frames & Hardware",Door Closers ,Urgent - 24-48 hours,802.80,669.00,802.80,480.00,141.62,669.00,Vendor 065,Vendor 065,Under NTE,10/13/2025,YES,Match,Match,133.80,Manager 10
101808,Client A,Invoiced,1_Completed_Paid,TX,Handyman,Handyman General,Normal - 30 days ,1104.15,837.28,1104.15,850.00,0.00,837.28,Vendor 015,Vendor 015,Over NTE,9/30/2025,YES,Match,Match,266.87,Manager 10
101922,Client B,Invoiced,1_Completed_Paid,CA,Applicances,Food Equipment,Priority 1 - 4 hours,765.00,595.00,765.00,475.00,0.00,595.00,Vendor 045,Vendor 045,Under NTE,12/3/2025,YES,Match,Match,170.00,Manager 06
102719,Client B,Invoiced,1_Completed_Paid,CA,"Doors, Frames & Hardware",General Door Repairs,Priority 1 - 4 hours,519.50,379.82,519.50,297.00,74.00,379.82,Vendor 065,Vendor 065,Under NTE,11/28/2025,YES,Match,Match,139.68,Manager 06
102917,Client B,Invoiced,1_Completed_Paid,KY,Applicances,Food Equipment,Priority 3 - 48 hours,392.00,275.00,392.00,285.00,12.00,275.00,Vendor 040,Vendor 040,Under NTE,12/4/2025,YES,Match,Match,117.00,Manager 09
102919,Client B,Invoiced,1_Completed_Paid,KY,Applicances,Ice Machines,Priority 2 - 24 hours,308.75,225.00,308.75,213.75,0.00,225.00,Vendor 040,Vendor 040,Under NTE,12/4/2025,YES,Match,Match,83.75,Manager 09
102889,Client B,Invoiced,1_Completed_Paid,KY,Applicances,Food Equipment,Priority 2 - 24 hours,308.75,225.00,308.75,213.75,0.00,225.00,Vendor 040,Vendor 040,Under NTE,12/4/2025,YES,Match,Match,83.75,Manager 09
102073,Client B,Invoiced,1_Completed_Paid,CA,Applicances,Slurpee Machines,Priority 2 - 24 hours,190.00,3767.50,190.00,95.00,0.00,0.00,Vendor 045,Vendor 045,Under NTE,11/30/2025,YES,Match,Different,190.00,Manager 06
102349,Client B,Invoiced,1_Completed_Paid,FL,Misc Site Work,Exterior Site Work,Priority 4 - 30 days,5450.00,4520.00,5450.00,5450.00,0.00,4520.00,Vendor 062,Vendor 062,Over NTE,12/5/2025,YES,Match,Match,930.00,Manager 08
102444,Client B,Invoiced,1_Completed_Paid,FL,Misc Site Work,Exterior Site Work,Priority 2 - 24 hours,5300.00,4100.00,5300.00,5300.00,0.00,4100.00,Vendor 086,Vendor 086,Over NTE,12/5/2025,YES,Match,Match,1200.00,Manager 08
102426,Client B,Invoiced,1_Completed_Paid,FL,Misc Site Work,Interior Misc Site Work,Priority 1 - 4 hours,5150.00,4000.00,5150.00,5150.00,0.00,4000.00,Vendor 086,Vendor 086,Over NTE,11/12/2025,YES,Match,Match,1150.00,Manager 08
102913,Client B,Invoiced,1_Completed_Paid,KY,Applicances,Ice Machines,Priority 2 - 24 hours,308.75,225.00,308.75,213.75,0.00,225.00,Vendor 040,Vendor 040,Under NTE,12/4/2025,YES,Match,Match,83.75,Manager 09
102711,Client B,Invoiced,1_Completed_Paid,CA,Misc Site Work,Exterior Site Work,Priority 4 - 30 days,2416.10,1835.00,2416.10,1805.00,421.10,1835.00,Vendor 013,Vendor 013,Over NTE,11/28/2025,YES,Match,Match,581.10,Manager 06
102881,Client B,Invoiced,1_Completed_Paid,KY,"Doors, Frames & Hardware",General Door Repairs,Priority 2 - 24 hours,637.03,487.53,637.03,297.50,124.53,487.53,Vendor 040,Vendor 040,Under NTE,12/4/2025,YES,Match,Match,149.50,Manager 09
102835,Client B,Invoiced,1_Completed_Paid,CA,Parking Lot,Parking Lot General Repairs,Priority 4 - 30 days,2047.02,1583.35,2047.02,1275.00,557.02,1583.35,Vendor 045,Vendor 045,Over NTE,12/4/2025,YES,Match,Match,463.67,Manager 06
102487,Client B,Invoiced,1_Completed_Paid,OK,Handyman,Handyman General,Priority 3 - 48 hours,595.00,400.00,595.00,255.00,170.00,400.00,Vendor 020,Vendor 020,Under NTE,12/10/2025,YES,Match,Match,195.00,Manager 09
102877,Client B,Invoiced,1_Completed_Paid,TX,"Doors, Frames & Hardware",General Door Repairs,Priority 1 - 4 hours,1980.98,1500.00,1980.98,807.50,735.00,1500.00,Vendor 024,Vendor 024,Over NTE,1/7/2026,YES,Match,Match,480.98,Manager 09
102657,Client B,Invoiced,1_Completed_Paid,CA,Parking Lot,Parking Lot General Repairs,Priority 3 - 48 hours,2279.99,1552.41,2279.99,1530.00,479.99,1552.41,Vendor 045,Vendor 045,Over NTE,11/28/2025,YES,Match,Match,727.58,Manager 06
102950,Client B,Invoiced,1_Completed_Paid,KY,Applicances,Coffee Machines,Priority 2 - 24 hours,262.50,205.00,262.50,0.00,167.50,205.00,Vendor 040,Vendor 040,Under NTE,12/5/2025,YES,Match,Match,57.50,Manager 09
102190,Client B,Invoiced,1_Completed_Paid,FL,Painting,Painting Exterior,Priority 3 - 48 hours,4495.91,3321.53,4495.91,3430.00,925.91,3321.53,Vendor 055,Vendor 055,Over NTE,12/5/2025,YES,Match,Match,1174.38,Manager 08
102833,Client B,Invoiced,1_Completed_Paid,KY,Applicances,Coke Machines,Priority 4 - 30 days,708.10,514.10,708.10,380.00,113.10,514.10,Vendor 040,Vendor 040,Under NTE,11/28/2025,YES,Match,Match,194.00,Manager 09
102949,Client B,Complete No Charge,1_Completed_Paid,KY,Applicances,Dishwasher,Priority 3 - 48 hours,426.00,307.00,426.00,285.00,46.00,307.00,Vendor 040,Vendor 040,Under NTE,,YES,Match,Match,119.00,Manager 09
102720,Client B,Invoiced,1_Completed_Paid,OK,Applicances,Coke Machines,Priority 2 - 24 hours,1354.97,1067.47,1354.97,820.00,319.97,1067.47,Vendor 043,Vendor 043,Over NTE,12/8/2025,YES,Match,Match,287.50,Manager 09
102799,Client B,Invoiced,1_Completed_Paid,TX,Misc Site Work,Interior Misc Site Work,Priority 4 - 30 days,786.98,720.00,786.98,350.00,237.00,720.00,Vendor 058,Vendor 058,Under NTE,12/11/2025,YES,Match,Match,66.98,Manager 09
102730,Client B,Invoiced,1_Completed_Paid,CA,Tile,Repairs,Priority 3 - 48 hours,3935.00,3405.00,3935.00,2210.00,1400.00,3405.00,Vendor 060,Vendor 060,Over NTE,11/28/2025,YES,Match,Match,530.00,Manager 06
101924,Client A,Invoiced,1_Completed_Paid,IL,Misc Site Work,Interior Misc Site Work,Urgent - 24-48 hours,955.00,750.00,955.00,810.00,95.00,750.00,Vendor 012,Vendor 012,Under NTE,10/20/2025,YES,Match,Match,205.00,Manager 10
101375,Client A,Invoiced,1_Completed_Paid,TX,HVAC,HVAC General,Normal - 30 days ,953.53,751.84,953.53,607.50,178.36,751.84,Vendor 091,Vendor 091,Under NTE,10/21/2025,YES,Match,Match,201.69,Manager 10
101824,Client A,Invoiced,1_Completed_Paid,TX,HVAC,HVAC Repairs,Normal - 30 days ,7999.68,6245.00,7999.68,3680.00,3645.00,6245.00,Vendor 091,Vendor 091,Over NTE,10/13/2025,YES,Match,Match,1754.68,Manager 10
101870,Client A,Invoiced,1_Completed_Paid,TX,HVAC,Thermostats,Urgent - 24-48 hours,3404.46,2522.50,3404.46,1125.00,1890.00,2522.50,Vendor 008,Vendor 008,Over NTE,9/30/2025,YES,Match,Match,881.96,Manager 10
102965,Client B,Invoiced,1_Completed_Paid,TX,"Doors, Frames & Hardware",General Door Repairs,Priority 2 - 24 hours,660.31,519.60,660.31,510.00,14.99,519.60,Vendor 177,Vendor 177,Under NTE,12/9/2025,YES,Match,Match,140.71,Manager 06
101831,Client A,Invoiced,1_Completed_Paid,TX,PM Visits,PM Visit #1,PM Visits,991.57,692.00,991.57,700.00,216.00,692.00,Vendor 022,Vendor 022,Under NTE,10/13/2025,YES,Match,Match,299.57,Manager 10
102782,Client B,Invoiced,1_Completed_Paid,CA,Parking Lot,Parking Lot General Repairs,Priority 3 - 48 hours,1683.36,1268.96,1683.36,935.00,513.36,1268.96,Vendor 045,Vendor 045,Over NTE,11/30/2025,YES,Match,Match,414.40,Manager 06
102841,Client B,Invoiced,1_Completed_Paid,TX,Handrails and Bollards,Painting,Priority 4 - 30 days,530.43,375.00,530.43,350.00,70.00,375.00,Vendor 022,Vendor 022,Under NTE,12/8/2025,YES,Match,Match,155.43,Manager 09
102888,Client B,Invoiced,1_Completed_Paid,OK,Parking Lot,Parking Lot General Repairs,Priority 1 - 4 hours,925.00,700.00,925.00,340.00,500.00,700.00,Vendor 020,Vendor 020,Under NTE,12/5/2025,YES,Match,Match,225.00,Manager 09
102566,Client B,Invoiced,1_Completed_Paid,KY,"Doors, Frames & Hardware",General Door Repairs,Priority 2 - 24 hours,922.77,701.87,922.77,382.50,318.27,701.86,Vendor 043,Vendor 043,Under NTE,12/10/2025,YES,Match,Different,220.91,Manager 09
101491,Client A,Invoiced,1_Completed_Paid,TX,HVAC,HVAC Repairs,Urgent - 24-48 hours,1953.91,604.38,1953.91,690.00,425.00,604.38,Vendor 091,Vendor 091,Over NTE,10/31/2025,YES,Match,Match,1349.53,Manager 10
101839,Client A,Invoiced,1_Completed_Paid,IL,PM Visits,PM Visit #1,PM Visits,743.00,533.00,743.00,700.00,43.00,533.00,Vendor 012,Vendor 012,Under NTE,10/13/2025,YES,Match,Match,210.00,Manager 10
101874,Client A,Invoiced,1_Completed_Paid,TX,Painting,Painting General,Normal - 30 days ,438.41,255.00,438.41,255.00,65.00,255.00,Vendor 022,Vendor 022,Under NTE,10/13/2025,YES,Match,Match,183.41,Manager 10
102837,Client B,Invoiced,1_Completed_Paid,CA,Signage,Exterior Signage,Priority 2 - 24 hours,2852.34,1932.61,2852.34,1683.00,721.34,1932.61,Vendor 045,Vendor 045,Over NTE,12/8/2025,YES,Match,Match,919.73,Manager 06
101746,Client A,Complete No Charge,1_Completed_Paid,TX,HVAC,HVAC Repairs,Normal - 30 days ,0.00,0.00,0.00,0.00,0.00,,Vendor 091,Vendor 091,Under NTE,,NO,Match,Match,,Manager 10
101423,Client A,Invoiced,1_Completed_Paid,TX,HVAC,HVAC Repairs,Normal - 30 days ,2551.99,1946.12,2551.99,877.50,1381.00,1946.12,Vendor 091,Vendor 091,Over NTE,10/21/2025,YES,Match,Match,605.87,Manager 10
101692,Client A,Invoiced,1_Completed_Paid,OH,Splash Pads,Splash Pad Maintenance,Normal - 30 days ,750.00,475.00,750.00,400.00,285.00,475.00,Vendor 169,Vendor 169,Under NTE,11/10/2025,YES,Match,Match,275.00,Manager 10
100815,Client A,Invoiced,1_Completed_Paid,IL,Signage,Exterior Signage,Urgent - 24-48 hours,8163.56,5138.15,8163.56,5250.00,1778.56,5138.15,Vendor 001,Vendor 001,Over NTE,10/31/2025,YES,Match,Match,3025.41,Manager 03
101829,Client A,Invoiced,1_Completed_Paid,TX,PM Visits,PM Visit #1,PM Visits,983.99,688.00,983.99,700.00,209.00,688.00,Vendor 022,Vendor 022,Under NTE,10/14/2025,YES,Match,Match,295.99,Manager 10
101832,Client A,Invoiced,1_Completed_Paid,IL,PM Visits,PM Visit #1,PM Visits,985.00,729.00,985.00,700.00,285.00,729.00,Vendor 012,Vendor 012,Under NTE,10/14/2025,YES,Match,Match,256.00,Manager 10
101830,Client A,Invoiced,1_Completed_Paid,TX,PM Visits,PM Visit #1,PM Visits,964.51,662.00,964.51,700.00,191.00,662.00,Vendor 022,Vendor 022,Under NTE,10/14/2025,YES,Match,Match,302.51,Manager 10
101836,Client A,Invoiced,1_Completed_Paid,IL,PM Visits,PM Visit #1,PM Visits,969.25,724.00,969.25,700.00,269.25,724.00,Vendor 012,Vendor 012,Under NTE,10/15/2025,YES,Match,Match,245.25,Manager 10
102969,Client B,Invoiced,1_Completed_Paid,MO,"Doors, Frames & Hardware",General Door Repairs,Priority 2 - 24 hours,297.50,200.00,297.50,212.50,0.00,200.00,Vendor 062,Vendor 062,Under NTE,12/9/2025,YES,Match,Match,97.50,Manager 06
102984,Client B,Invoiced,1_Completed_Paid,KS,Electrician,Bulb Replacement,Priority 1 - 4 hours,420.00,280.00,420.00,300.00,0.00,280.00,Vendor 062,Vendor 062,Under NTE,12/9/2025,YES,Match,Match,140.00,Manager 06
101833,Client A,Invoiced,1_Completed_Paid,TX,PM Visits,PM Visit #1,PM Visits,1039.61,719.66,1039.61,700.00,260.38,719.66,Vendor 015,Vendor 015,Over NTE,10/21/2025,YES,Match,Match,319.95,Manager 10
102967,Client B,Invoiced,1_Completed_Paid,KY,Applicances,Coke Machines,Priority 3 - 48 hours,552.50,405.00,552.50,332.50,125.00,405.00,Vendor 040,Vendor 040,Under NTE,12/9/2025,YES,Match,Match,147.50,Manager 09
101589,Client A,Invoiced,1_Completed_Paid,IL,Splash Pads,Splash Pad Winterization,Normal - 30 days ,1082.75,906.93,1082.75,1080.00,2.75,906.93,Vendor 005,Vendor 005,Over NTE,10/16/2025,YES,Match,Match,175.82,Manager 10
102778,Client B,Invoiced,1_Completed_Paid,TX,Misc Site Work,Exterior Site Work,Priority 1 - 4 hours,151.55,0.00,151.55,70.00,0.00,,Vendor 020,Vendor 020,Under NTE,1/29/2026,NO,Match,Match,,Manager 09
101826,Client A,Invoiced,1_Completed_Paid,TX,PM Visits,PM Visit #1,PM Visits,1147.45,832.00,1147.45,700.00,360.00,832.00,Vendor 022,Vendor 022,Over NTE,10/14/2025,YES,Match,Match,315.45,Manager 10
102856,Client B,Complete No Charge,1_Completed_Paid,MO,"Doors, Frames & Hardware",General Door Repairs,Priority 1 - 4 hours,1382.50,1065.00,1382.50,935.00,235.00,0.00,Vendor 062,Vendor 062,Over NTE,,YES,Match,Different,1382.50,Manager 09
102797,Client B,Invoiced,1_Completed_Paid,FL,Misc Site Work,Exterior Site Work,Priority 3 - 48 hours,6450.00,4727.25,6450.00,4160.00,1950.00,4727.25,Vendor 062,Vendor 062,Over NTE,11/30/2025,YES,Match,Match,1722.75,Manager 08
102099,Client A,Invoiced,1_Completed_Paid,TX,Plumbing,Sink Repair,Urgent - 24-48 hours,304.45,219.00,304.45,156.25,50.00,219.00,Vendor 023,Vendor 023,Under NTE,10/20/2025,YES,Match,Match,85.45,Manager 10
102101,Client A,Invoiced,1_Completed_Paid,TX,Applicances,Refrigerators,Urgent - 24-48 hours,622.74,477.92,622.44,255.00,235.00,477.92,Vendor 178,Vendor 178,Under NTE,10/16/2025,YES,Different,Match,144.52,Manager 10
102723,Client B,Invoiced,1_Completed_Paid,FL,Misc Site Work,Exterior Site Work,Priority 2 - 24 hours,7002.00,5457.25,7002.00,4800.00,2122.00,5457.25,Vendor 062,Vendor 062,Over NTE,12/8/2025,YES,Match,Match,1544.75,Manager 08
102619,Client B,Invoiced,1_Completed_Paid,TX,Parking Lot,Parking Lot General Repairs,Priority 3 - 48 hours,2522.23,1785.00,2522.23,1785.00,375.00,1785.00,Vendor 058,Vendor 058,Over NTE,12/9/2025,YES,Match,Match,737.23,Manager 09
102027,Client A,Invoiced,1_Completed_Paid,TX,HVAC,HVAC General,Urgent - 24-48 hours,665.74,496.25,665.74,520.00,0.00,496.25,Vendor 091,Vendor 091,Under NTE,10/21/2025,YES,Match,Match,169.49,Manager 10
102107,Client A,Invoiced,1_Completed_Paid,TX,Plumbing,Toilet Repair,Urgent - 24-48 hours,351.81,251.00,351.81,250.00,0.00,251.00,Vendor 155,Vendor 155,Under NTE,10/15/2025,YES,Match,Match,100.81,Manager 10
102974,Client B,Invoiced,1_Completed_Paid,KS,Plumbing,Plumbing General,Priority 1 - 4 hours,979.00,778.92,979.00,427.50,159.00,778.92,Vendor 062,Vendor 062,Under NTE,12/9/2025,YES,Match,Match,200.08,Manager 06
